YEAR,age_category,HIV,SEROTYPE,viable_case_count
2011,45 - 49 years,Unknown,15A,5
2011,45 - 49 years,Unknown,15B/C,4
2011,45 - 49 years,Unknown,16F,5
2011,45 - 49 years,Unknown,17F,2
2011,45 - 49 years,Unknown,18A,2
2011,45 - 49 years,Unknown,19A,14
2011,45 - 49 years,Unknown,19F,4
2011,45 - 49 years,Unknown,20,1
2011,45 - 49 years,Unknown,22F,2
2011,45 - 49 years,Unknown,23A,2
2011,45 - 49 years,Unknown,23F,8
2011,45 - 49 years,Unknown,23F/6B,1
2011,45 - 49 years,Unknown,29,1
2011,45 - 49 years,Unknown,3,7
2011,45 - 49 years,Unknown,34,2
2011,45 - 49 years,Unknown,4,9
2011,45 - 49 years,Unknown,5,2
2011,45 - 49 years,Unknown,6A,14
2011,45 - 49 years,Unknown,6B,3
2011,45 - 49 years,Unknown,6C,1
2011,45 - 49 years,Unknown,7C,1
2011,45 - 49 years,Unknown,7F,2
2011,45 - 49 years,Unknown,8,4
2011,45 - 49 years,Unknown,9V,1
2011,50 - 54 years,Negative,11A,1
2011,50 - 54 years,Negative,14,1
2011,50 - 54 years,Negative,19A,3
2011,50 - 54 years,Negative,22F,1
2011,50 - 54 years,Negative,23F,1
2011,50 - 54 years,Negative,3,2
2011,50 - 54 years,Negative,35B,1
2011,50 - 54 years,Negative,4,1
2011,50 - 54 years,Negative,5,1
2011,50 - 54 years,Negative,6B,1
2011,50 - 54 years,Negative,8,1
2011,50 - 54 years,Positive,1,3
2011,50 - 54 years,Positive,12F,1
2011,50 - 54 years,Positive,15A,1
2011,50 - 54 years,Positive,15B/C,1
2011,50 - 54 years,Positive,19A,6
2011,50 - 54 years,Positive,19F,1
2011,50 - 54 years,Positive,23F,1
2011,50 - 54 years,Positive,25F,1
2011,50 - 54 years,Positive,34,1
2011,50 - 54 years,Positive,4,2
2011,50 - 54 years,Positive,6A,3
2011,50 - 54 years,Positive,6B,1
2011,50 - 54 years,Positive,7C,1
2011,50 - 54 years,Positive,7F,1
2011,50 - 54 years,Unknown,1,10
2011,50 - 54 years,Unknown,10A,1
2011,50 - 54 years,Unknown,12F,10
2011,50 - 54 years,Unknown,14,2
2011,50 - 54 years,Unknown,15A,2
2011,50 - 54 years,Unknown,15B/C,1
2011,50 - 54 years,Unknown,16F,1
2011,50 - 54 years,Unknown,17F,1
2011,50 - 54 years,Unknown,18C,1
2011,50 - 54 years,Unknown,19A,15
2011,50 - 54 years,Unknown,19F,2
2011,50 - 54 years,Unknown,22F,2
2011,50 - 54 years,Unknown,23A,2
2011,50 - 54 years,Unknown,23F,5
2011,50 - 54 years,Unknown,3,5
2011,50 - 54 years,Unknown,31,2
2011,50 - 54 years,Unknown,35A,1
2011,50 - 54 years,Unknown,4,3
2011,50 - 54 years,Unknown,5,1
2011,50 - 54 years,Unknown,6A,7
2011,50 - 54 years,Unknown,6B,5
2011,50 - 54 years,Unknown,7F,2
2011,50 - 54 years,Unknown,8,4
2011,50 - 54 years,Unknown,9N,3
2011,55 - 59 years,Negative,1,1
2011,55 - 59 years,Negative,10A,1
2011,55 - 59 years,Negative,16F,1
2011,55 - 59 years,Negative,19A,1
2011,55 - 59 years,Negative,22F,1
2011,55 - 59 years,Negative,23F,1
2011,55 - 59 years,Negative,3,1
2011,55 - 59 years,Negative,4,1
2011,55 - 59 years,Negative,8,1
2011,55 - 59 years,Positive,1,3
2011,55 - 59 years,Positive,10F,1
2011,55 - 59 years,Positive,12F,2
2011,55 - 59 years,Positive,19A,3
2011,55 - 59 years,Positive,23F,2
2011,55 - 59 years,Positive,5,1
2011,55 - 59 years,Positive,9N,1
2011,55 - 59 years,Unknown,1,7
2011,55 - 59 years,Unknown,10A,1
2011,55 - 59 years,Unknown,11A,1
2011,55 - 59 years,Unknown,12F,7
2011,55 - 59 years,Unknown,13,4
2011,55 - 59 years,Unknown,14,1
2011,55 - 59 years,Unknown,15A,2
2011,55 - 59 years,Unknown,16F,2
2011,55 - 59 years,Unknown,17F,1
2011,55 - 59 years,Unknown,18C,1
2011,55 - 59 years,Unknown,19A,9
2011,55 - 59 years,Unknown,19F,5
2011,55 - 59 years,Unknown,20,1
2011,55 - 59 years,Unknown,22A,1
2011,55 - 59 years,Unknown,23A,1
2011,55 - 59 years,Unknown,23F,4
2011,55 - 59 years,Unknown,3,7
2011,55 - 59 years,Unknown,33F,1
2011,55 - 59 years,Unknown,34,1
2011,55 - 59 years,Unknown,35B,1
2011,55 - 59 years,Unknown,4,1
2011,55 - 59 years,Unknown,6A,4
2011,55 - 59 years,Unknown,6B,1
2011,55 - 59 years,Unknown,7F,1
2011,55 - 59 years,Unknown,8,2
2011,55 - 59 years,Unknown,9N,4
2011,60 - 64 years,Negative,1,1
2011,60 - 64 years,Negative,14,1
2011,60 - 64 years,Negative,15A,1
2011,60 - 64 years,Negative,19A,3
2011,60 - 64 years,Negative,19F,1
2011,60 - 64 years,Negative,22F,1
2011,60 - 64 years,Negative,23F,2
2011,60 - 64 years,Positive,1,1
2011,60 - 64 years,Positive,35B,1
2011,60 - 64 years,Positive,4,1
2011,60 - 64 years,Positive,6A,1
2011,60 - 64 years,Positive,7F,1
2011,60 - 64 years,Positive,9N,1
2011,60 - 64 years,Unknown,1,5
2011,60 - 64 years,Unknown,11B,1
2011,60 - 64 years,Unknown,12F,4
2011,60 - 64 years,Unknown,15A,1
2011,60 - 64 years,Unknown,19A,7
2011,60 - 64 years,Unknown,22F,3
2011,60 - 64 years,Unknown,25F,1
2011,60 - 64 years,Unknown,3,5
2011,60 - 64 years,Unknown,34,1
2011,60 - 64 years,Unknown,4,3
2011,60 - 64 years,Unknown,6B,2
2011,60 - 64 years,Unknown,7F,1
2011,60 - 64 years,Unknown,8,3
2011,60 - 64 years,Unknown,9N,1
2011,65 - 69 years,Negative,11A,1
2011,65 - 69 years,Negative,14,1
2011,65 - 69 years,Negative,15A,1
2011,65 - 69 years,Negative,3,1
2011,65 - 69 years,Negative,6A,1
2011,65 - 69 years,Negative,8,1
2011,65 - 69 years,Positive,20,1
2011,65 - 69 years,Unknown,1,5
2011,65 - 69 years,Unknown,10A,1
2011,65 - 69 years,Unknown,12F,1
2011,65 - 69 years,Unknown,13,1
2011,65 - 69 years,Unknown,14,2
2011,65 - 69 years,Unknown,15B/C,1
2011,65 - 69 years,Unknown,16F,1
2011,65 - 69 years,Unknown,19A,5
2011,65 - 69 years,Unknown,3,2
2011,65 - 69 years,Unknown,4,1
2011,65 - 69 years,Unknown,6A,2
2011,65 - 69 years,Unknown,6B,3
2011,65 - 69 years,Unknown,7F,2
2011,65 - 69 years,Unknown,8,2
2011,65 - 69 years,Unknown,9N,1
2011,65 - 69 years,Unknown,9V,1
2011,70 - 74 years,Negative,19A,1
2011,70 - 74 years,Negative,6B,1
2011,70 - 74 years,Positive,1,1
2011,70 - 74 years,Positive,12F,1
2011,70 - 74 years,Positive,23F,1
2011,70 - 74 years,Positive,25A/38,1
2011,70 - 74 years,Unknown,1,1
2011,70 - 74 years,Unknown,12F,2
2011,70 - 74 years,Unknown,13,1
2011,70 - 74 years,Unknown,15A,1
2011,70 - 74 years,Unknown,19A,2
2011,70 - 74 years,Unknown,22F,2
2011,70 - 74 years,Unknown,23F,2
2011,70 - 74 years,Unknown,25A/38,1
2011,70 - 74 years,Unknown,6A,1
2011,70 - 74 years,Unknown,9V,1
2011,75 - 79 years,Negative,12F,1
2011,75 - 79 years,Negative,4,1
2011,75 - 79 years,Unknown,1,1
2011,75 - 79 years,Unknown,12F,1
2011,75 - 79 years,Unknown,17F,1
2011,75 - 79 years,Unknown,19A,3
2011,75 - 79 years,Unknown,19F,1
2011,75 - 79 years,Unknown,23F,1
2011,75 - 79 years,Unknown,3,3
2011,75 - 79 years,Unknown,34,1
2011,75 - 79 years,Unknown,6B,2
